target	EEBR-OA.Prd	EEBR-OB.Prd	EEMAC-CN.Prd	EEMAC-CPL.Prd	EEMAC-N.Prd	GL-CN.Prd	GL-F.Prd	GL-NP.Prd	L-CN.Prd	L-RA.Prd	M-CN.Prd	M-RA.Prd	P-CN.Prd	P-RA.Prd	PP-CN.Prd	PP-PP.Prd	SA-CN.Prd	SA-RA.Prd	SUL-CN.Prd	SUL-F.Prd	SUL-LM.Prd	T-CN.Prd	T-NP.Prd	TT-CN.Prd	TT-LP.Prd
k117_389357_2_P-RA	0	0	0.01483942853303736	0.004985812920389755	0.009920092259702303	0.01977821903340449	0.11347769394418745	0.06427559715924071	0	0.11360918350587279	0	0.04940749849928775	0	0.3014212096289886	0	0	0.004938926316034976	0.09906338252477952	0	0	0	0	0	0	0
k117_406281_2_P-RA	0	0	0.024365175233284048	0.16884270391974912	0.268752193795603	0.00608892769369003	0	0	0.006102814048864218	0.06995150600143259	0.08230876792897074	0.15210605433186838	0.17031013416406648	0.6450055693485379	0	0	0	0	0	0	0	0	0	0	0
k117_421223_2_P-RA	0	0	0.07055946174074573	0.09847465519026614	0.18504639024518615	0.032553255451868095	0	0.02712618736741377	0.14682373254524303	0.5474229004591894	0.11951911596084583	0.2493829068220859	0.20595313889601258	0.5422005556890653	0	0	0	0.005434994916729149	0	0	0	0	0	0	0
k117_429812_11_P-RA	0.007688631420934259	0.006157247129797194	0.009227604953288941	0.021702303649061474	0.04934890438343638	0.03997075577533675	0.06749586436218195	0.04150575835556431	0.06625624028573975	0.16586363514955477	0.05695636331921836	0.09677768669662029	0.16278580078353086	0.5115994019451588	0.0015380675979212684	0.0046105713582874405	0.019962628307149087	0.06776066429809616	0.004621009842269935	0	0.0015512662705371462	0.0123373787141037	0.007668781540165984	0	0.0015484666100447045
k117_31984_4_SA-CN	0.08301891308080206	0.03324180444479795	0.23248438035091865	0.10042851739642222	0.016651583435928867	0.5975847607950072	0.513468944337519	0.5809525127854448	0.5989476073671025	0.049748120727726906	0.2991858389799096	0.2819756521495065	0.3648054659517717	0.06635502038670943	0.14946721192656326	0.11616078394351971	0.3647749864842975	0.6485113577425745	0.016631967964042982	0	0.016749982230680853	0.11656252597595891	0.2484137448903767	0.035141282365847785	0.20063703075864955
k117_63288_1_SA-CN	0.13497268449265884	0.1170969369474818	0.4769679545264008	0.2267740715403082	0.027072251779703703	0.467786780493296	0.4847232323652416	0.3328295686151452	0.676231169608019	0.15277487397676132	0.18916265948407182	0.27865829153598287	0.4762797461634274	0.12586049028188756	0.027000528606088845	0.11691020835605855	0.2875411037154814	0.3424397442372701	0.036053814425280266	0.08992463600242441	0.018154819450028278	0.4873065602091701	0.5295219439469707	0.14283230897086518	0.21746465269324597
k117_135371_3_SA-CN	0.035534209930126744	0.017785424034159412	0.17769506778414165	0.03582163677834168	0.02672738233028073	0.40853990016134256	0.15065413037065487	0.24866247681007578	0.3738653854902933	0.02661682892438892	0.0711439786958596	0.15974042189960805	0.23067027725497088	0.15975922105844692	0.09774076703478023	0	0.5056579719996573	0.4092516554495032	0	0	0	0.2049124660469087	0.3898671766941963	0	0.09840160107271348
k117_352778_1_SA-CN	1.2041351914676333	1.164908451413354	0.3321205433584552	0.046575544299790016	0.011583710216298343	0.7303813743050088	1.2156179215171559	0.9728248288630802	0.8911877442950124	0.01730369416616588	0.5983716779598192	0.6692414455108492	0.8247775751953098	0.19329505938737096	1.1408608446568596	1.5959481620066185	0.9660049049188906	0.8039516497321548	1.4375805353268454	1.165855218731225	1.045781499272074	0.8282455261894223	1.0887002384760858	1.0756288167633408	1.0206318521200868
k117_428792_1_SA-CN	0.9612994780001718	0.8287936741655202	0.24452540403443235	0.05601590611752634	0.005572641468597708	0.5166370242729743	0.8093025489468363	0.705475401980094	0.7795068462413818	0	0.4783794822467611	0.5439942743132734	0.6437277182604244	0.14434199653841973	0.8114501492108774	0.8885605783727404	0.6048315422401717	0.6010108323057141	0.6234006159590294	0.9662420051734608	0.7119076113024037	0.7244523526792666	0.6650758428937575	0.7644278952889597	0.7050273351758124
k117_441156_1_SA-CN	0.3775755207078246	0.23912060434876756	0.38533322710097007	0.007767951621822713	0.0154556133548953	0.5084422826653652	0.653389460447315	0.6470719700416888	0.5096018316825072	0.015391683761064678	0.2776973533073193	0.1616526000623105	0.33090842366092393	0.09238378528978329	0.4932693255477005	0.34655703496961676	0.523253320642468	0.3086836891932356	0.7178394129011257	0.6391604652879502	0.6063308484829886	0.22410916596482708	0.31511489407088666	0.5055685043130808	0.6129960111023933
k117_473934_1_SA-CN	0.742580093522751	0.8100562584841547	0.20471320863664508	0	0	0.014276769029232254	0.08072593333854201	0.033310587763807076	0.1526328373722764	0	0.18584239827421004	0.0760841751634083	0.11409367349655163	0.033290744016540225	0.518969204550479	0.4805012632749006	0.5799277166445983	0.39567875962030535	0.9679464768698325	0.8562789571561915	0.8499615556510679	0.2816596190818393	0.19940925869698498	0.6951497358104223	0.9203282230021331
k117_507654_2_SA-CN	0.01192066444237158	0.0019888259069537235	0.05166319563353748	0.004005695850569547	0	0.16486075309681825	0.33296910865228696	0.1012942842805391	0.17917236117819307	0.0039685110552032865	0.08950003730168235	0.08137457231463889	0.12301909263641718	0.0039699584846749235	0.04173158623590656	0.0019856544263849524	0.22419348431163896	0.1432608916512196	0.003980300025582936	0.003971030934579996	0	0.06973826340441987	0.10502734969154388	0.029434578391906694	0.13404382824188982
k117_525319_1_SA-CN	0.2941241492005559	0.26118560635198385	0.13759279653421713	0.0526054138743164	0	0.165995766887502	0.2886783926690199	0.1707289017165389	0.09982460122785042	0	0.16146537341772899	0.018956346362992035	0.05685279988858779	0.014218932940009163	0.09964480795104218	0	0.30318959915577975	0.18053796039720024	0	0.06637294562083706	0	0.057091849457612524	0.14668240174479386	0.005020183195121112	0.10987265970116523
k117_39571_6_SA-RA	0.159811407680544	0.24723592055818477	0.0799165057456283	0	0	0.19245134223519766	0.4094293699304209	0.2505357711387231	0.23292406953165098	0.003627467136396754	0.1527094386459955	0.261242148314984	0.2611675494882002	0.06168943301576894	0.043594603478580955	0.10527071044881474	0.16684310461355653	0.33464848909152084	0.09095607480336006	0.09437403205462772	0.07328117225922873	0.20762699939467683	0.1702669209769457	0.06918439965776282	0.11338082206934104
k117_94814_1_SA-RA	0.6612758871711786	0.7740040000082309	0.18854065903854855	0	0	0.014724017337434179	0.1263514546409455	0.023557102947160593	0.12839109218112124	0	0.21230505152534235	0.15595448206343288	0.10590109715255425	0.013242976613609379	0.4640270359705343	0.4577740714648527	0.4618078642368163	0.3289176279542389	0.8010742584751092	0.9419771796663677	0.8394447272102568	0.22007792655228567	0.20712512456751997	0.7044583996127288	0.8631417775192589
k117_145798_3_SA-RA	0.0024298218462673773	0.008513145040740938	0.024301503172569894	0.011022642153265852	0.01583931107320063	0.03400888882573212	0.11877251741560235	0.06437034810654058	0.02069534415699338	0.12619035501667314	0.019459241559668914	0.13593087391999167	0.019413151181469003	0.14808498452155885	0.006075902923844035	0.007285345334436776	0.04852882303560499	0.3491984233998478	0.004867893062646726	0.004856556996646615	0.006128042279517385	0.004873694465893752	0.007270646191913465	0.0077139400315275625	0.003670189587048468
k117_153859_4_SA-RA	0.039149971642315075	0	0.053838488081265366	0.01973332271648998	0	0.1369901907787385	0.1318107035379166	0.2348271209574851	0.014710993865156905	0	0.10287793761414435	0.07821987130834608	0.024436729776673702	0.029335903749913645	0.10768631876814383	0.00489098037656925	0.2541207561345154	0.2548535862005907	0.009804107431435862	0	0	0.03435527081396684	0.05857334616362567	0	0.044351343641385696
